graph_family,seed,attack_type,L_metric,repair_cost_method,turn,removed_edges,giant_fraction,efficiency_fraction,L_cumulative_loss,M_budget,target_giant_size,repair_cost_to_target,threshold_crossed,irreversible
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,24,24,1.0,0.9631755925531018,0.03751954470597046,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,25,25,1.0,0.9608791929795762,0.039906587612642944,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,26,26,1.0,0.9579266792421862,0.04298403917804871,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,27,27,1.0,0.9557122939391436,0.04529835898700334,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,28,28,1.0,0.954892151234313,0.046156875523250575,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,29,29,1.0,0.9523825145575319,0.048788523885368806,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,30,30,1.0,0.9505782006069046,0.050684847311226286,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,31,31,1.0,0.9491019437382096,0.0522390638673751,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,32,32,1.0,0.9475436725990313,0.05388225063497665,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,33,33,1.0,0.9455753301074378,0.05596172181251141,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,34,34,1.0,0.9436890018863274,0.057958614270586115,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,35,35,1.0,0.9421307307471494,0.05961123404846729,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,36,36,1.0,0.9404084310670049,0.061440996951259666,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,37,37,1.0,0.9381120314934788,0.06388590054767855,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,38,38,1.0,0.9356516033789869,0.06651209040728082,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,39,39,1.0,0.9342573607807747,0.06800333183487105,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,40,40,1.0,0.9327811039120798,0.06958472097522671,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,41,41,1.0,0.9312228327729021,0.07125668257521718,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,42,42,1.0,0.9299106044451727,0.07266682170756994,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,43,43,1.0,0.9283523333059943,0.07434394874139766,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,44,44,1.0,0.9265480193553667,0.07628940582982822,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,45,45,1.0,0.9252357910276378,0.07770666473447883,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,46,46,1.0,0.9240875912408746,0.07894841611805054,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,47,47,1.0,0.9211350775034848,0.08214858952492719,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,48,48,1.0,0.920232920528171,0.08312846649516094,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,49,49,1.0,0.9170343639793311,0.0866103330774025,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,50,50,1.0,0.9153120642991865,0.08849021797337733,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,51,51,1.0,0.9136717788895253,0.09028387608089047,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,52,52,1.0,0.9112113507750332,0.09298040997434488,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,53,53,1.0,0.9089969654719909,0.09541352312487184,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,54,54,1.0,0.9080127942261942,0.09649680992263214,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,55,55,1.0,0.9057163946526687,0.09902905212802512,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,56,56,1.0,0.9042401377839734,0.10066031472422689,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,57,57,1.0,0.9018617239399644,0.10329407007243745,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,58,58,1.0,0.9007135241532017,0.10456802514673204,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,59,59,1.0,0.8994012958254725,0.10602596387997637,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,60,60,1.0,0.8963667678175995,0.10940561068145065,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,61,61,1.0,0.8937423111621418,0.11233778790643048,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,62,62,1.0,0.8907733945706552,0.11566521093913947,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,63,63,1.0,0.8857377183629965,0.12133440113794054,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,64,64,1.0,0.8829328303124763,0.12450615113293095,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,65,65,1.0,0.8821947018781288,0.12534249690841903,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,66,66,1.0,0.881128516361849,0.12655178813215184,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,67,67,1.0,0.8795702452226711,0.12832184849685485,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,68,68,1.0,0.8778315426884304,0.13030056857498484,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,69,69,1.0,0.8759780201755131,0.13241427948437665,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,70,70,1.0,0.8730091035840265,0.1358092952656035,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,71,71,1.0,0.8714508324448487,0.13759583277381177,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,72,72,1.0,0.8701386041171192,0.13910276494565835,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,73,73,1.0,0.868416304436975,0.14108406589288175,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,74,74,1.0,0.8648076765357205,0.14524813603635944,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,75,75,1.0,0.8629541540228037,0.14739371326950784,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,76,76,1.0,0.8614778971541085,0.14910587957762836,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,77,77,1.0,0.859591568932998,0.1512979223900831,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,78,78,1.0,0.8584433691462349,0.15263456570537695,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,79,79,1.0,0.8574591979004381,0.1537816836975268,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,80,80,1.0,0.8559009267612596,0.155600649303642,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,81,81,1.0,0.8528171901910969,0.15921006842017602,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,82,82,1.0,0.8515869761338509,0.1606536394876362,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,83,83,1.0,0.8493561879767118,0.16327664239945608,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,84,84,1.0,0.8477979168375336,0.16511297720564527,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,85,85,1.0,0.8426638235052945,0.17118718639398364,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,86,86,1.0,0.8403182153694794,0.1739746310611111,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,87,87,1.0,0.8383826785860792,0.17628062571217973,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,88,88,1.0,0.8366603789059349,0.17833705080452744,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,89,89,1.0,0.8338718937095109,0.1816754930866501,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,90,90,1.0,0.8317231198228547,0.18425568222182115,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,91,91,1.0,0.829262691708363,0.18721829622734137,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,92,92,1.0,0.8265070122201318,0.1905468775221649,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,93,93,1.0,0.8233412613794859,0.19438450886873102,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,94,94,1.0,0.821733781678018,0.19633880295381567,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,95,95,1.0,0.8199622734355838,0.19849694778762458,4,48,0,False,False
scale_free,10,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,96,96,1.0,0.8183547937341159,0.20045930324314135,4,48,0,False,False
scale_free,11,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,0,0,1.0,1.0,-0.0,4,48,0,False,False
scale_free,11,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,1,1,1.0,0.9983535029225321,0.0016478540434792098,4,48,0,False,False
scale_free,11,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,2,2,1.0,0.9972009549683044,0.002802969683469145,4,48,0,False,False
scale_free,11,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,3,3,1.0,0.9954721330369629,0.004538148800923092,4,48,0,False,False
scale_free,11,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,4,4,1.0,0.9939902856672417,0.006027845343900615,4,48,0,False,False
scale_free,11,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,5,5,1.0,0.992343788589774,0.00768567065728265,4,48,0,False,False
scale_free,11,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,6,6,1.0,0.9907796163661797,0.009263154483099723,4,48,0,False,False
scale_free,11,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,7,7,1.0,0.9896270684119521,0.010427105396018013,4,48,0,False,False
scale_free,11,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,8,8,1.0,0.9889684695809651,0.011092828978897143,4,48,0,False,False
scale_free,11,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,9,9,1.0,0.9881452210422312,0.011925607174927525,4,48,0,False,False
